spotify_id,name,artists,country,popularity,danceability,energy,loudness,acousticness,instrumentalness,valence,tempo,mood
4IFd7EVCyJsUHesBMXI8ju,Parking Lot,"Mustard, Travis Scott",US,80,0.724,0.555,-7.2,0.17,2.61e-05,0.408,100.047,neutral
7leW1Dmvs9A4oDh9i5Qwpz,These Words,"Badger, Natasha Bedingfield",GB,81,0.595,0.989,-2.695,0.017,0.0,0.223,129.989,neutral
6D8y7Bck8h11byRY88Pt2z,Houdini,Dua Lipa,GB,80,0.744,0.789,-4.876,0.0036,0.00144,0.866,116.985,happy
1Qvo9ZyBWoedUiOc0zTCbm,Illusion,Dua Lipa,GB,60,0.68,0.781,-4.661,0.0249,2.85e-06,0.69,126.971,energetic
2hVnTuP0zdUEwHhME9ThnC,سيبك من كرته المواقع ( خد كشاف انا عارف انك ياض بتخاف ),Ameen Khattab,EG,55,0.819,0.874,-3.722,0.38,0.0,0.835,115.995,happy
1t2MQpMDtJT5VL2tAPHrGN,Cowboys Cry Too (with Noah Kahan),"Kelsea Ballerini, Noah Kahan",US,36,0.442,0.603,-5.719,0.602,0.0,0.456,86.494,neutral
36t6frENUtCYKuZus6aYDO,Who’s Afraid of Little Old Me?,Taylor Swift,GB,80,0.606,0.338,-10.555,0.315,0.0,0.238,119.88,sad
0hhzNPE68LWLfgZwdpxVdR,us. (feat. Taylor Swift),"Gracie Abrams, Taylor Swift",GB,80,0.533,0.553,-6.486,0.498,0.0,0.391,102.043,neutral
6dgUya35uo964z7GZXM07g,Nonsense,Sabrina Carpenter,GB,87,0.74,0.697,-4.912,0.0268,0.0,0.732,138.992,happy
4sFnOjqO3s7Iphbg2MPKDd,HOT UPTOWN (feat. Drake),"Camila Cabello, Drake",CA,39,0.765,0.741,-7.361,0.338,8.87e-05,0.68,128.044,energetic
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,worldwide,89,0.749,0.729,-3.19,0.261,0.0,0.816,111.004,happy
0Kb87SCKl8pFyKm0yD9TYf,لِلّي,Mohamed Mounir,EG,56,0.741,0.819,-5.189,0.104,0.0051,0.86,92.332,happy
2YFhqZvhTpyK13gKXMKV7R,"The girl, so confusing version with lorde","Charli xcx, Lorde",GB,74,0.692,0.823,-7.209,0.17,0.00802,0.458,124.964,energetic
2F3N9tdombb64aW6VtZOdo,Down Bad,Taylor Swift,GB,82,0.541,0.366,-10.412,0.56,1e-06,0.168,159.707,sad
2V6Avd2Cgo2z6Ld8pyVkM6,التزموا الصمت اسود الارض راجعين ( يابا احنا نغيب غيبتنا ),"Essam Sasa, Hoda Bondok",EG,52,0.865,0.929,-0.442,0.243,0.0,0.962,114.021,happy
7wLShogStyDeZvL0a6daN5,TEXAS HOLD 'EM,Beyoncé,GB,77,0.727,0.711,-6.549,0.582,0.0,0.375,110.012,energetic
0Lmbke3KNVFXtoH2mMSHCw,the boy is mine,Ariana Grande,worldwide,83,0.795,0.63,-5.854,0.157,0.0,0.447,97.998,neutral
7hRLuo4QnzCsjICXUOhTE6,WHISKEY WHISKEY (feat. Morgan Wallen),"Moneybagg Yo, Morgan Wallen",US,65,0.738,0.71,-3.778,0.0266,0.0,0.722,151.985,happy
0PHrcmOtDE89ew4vVEaD7S,BANDIT,Don Toliver,US,70,0.68,0.794,-4.534,0.00585,0.0,0.111,130.109,energetic
2DXK0YNGSqnaIEX5iaSIoK,RELOJ,"Peso Pluma, Ivan Cornejo",US,0,0.553,0.48,-9.886,0.597,0.00586,0.456,173.009,neutral
5R5ijj7vBugTf5Lnp0qbWk,غيرك حاول,Muslim,EG,29,0.537,0.971,-4.845,0.278,0.0,0.531,122.844,neutral
6g95dK7o7vVh8ZCnDAseU5,كلام عينيه,Sherine,EG,69,0.573,0.759,-4.706,0.0477,1.37e-06,0.745,131.931,happy
7qnR06N2Ekj9iBOQHiFqdq,مسا مني ليكوا,Essam Sasa,EG,53,0.733,0.695,-4.387,0.558,0.0,0.834,106.883,happy
4MXzdffMz78GLlLM7mDa9v,The Man He Sees in Me,Luke Combs,US,68,0.584,0.427,-8.685,0.502,4.61e-06,0.535,82.03,neutral
1d966178PJg6b4kcXqoYF3,The Thin Grey Line,$uicideboy$,US,67,0.761,0.806,-4.926,0.0232,1.66e-05,0.381,142.908,energetic
2yxWfaxD7N4PQoQ97krBoQ,واحدة واحدة,Mohamed Hamaki,EG,55,0.788,0.717,-12.653,0.396,0.00392,0.971,131.965,happy
33Nj9AdncSmHbCN3QeSZTL,Volver Al Futuro,"Oscar Maydon, Junior H",worldwide,81,0.753,0.662,-6.702,0.128,0.0,0.638,116.916,love/romance
1aKvZDoLGkNMxoRYgkckZG,Magnetic,ILLIT,worldwide,86,0.797,0.668,-5.819,0.257,0.0,0.69,131.067,love/romance
28drn6tQo95MRvO0jQEo5C,Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",US,85,0.64,0.552,-5.679,0.0215,0.0,0.112,144.941,neutral
5og4Qzt92jJzVDkOtSEilb,But Daddy I Love Him,Taylor Swift,GB,76,0.521,0.72,-7.684,0.384,0.0,0.438,79.943,neutral
6fPan2saHdFaIHuTSatORv,L’AMOUR DE MA VIE,Billie Eilish,GB,86,0.467,0.392,-9.355,0.2,0.0174,0.313,145.104,neutral
2YMwxis2lMtraN0CW8IaaD,مخصماك,Nawal,EG,54,0.791,0.876,-5.498,0.554,0.411,0.964,108.021,happy
2prqm9sPLj10B4Wg0wE5x9,BLUE,Billie Eilish,worldwide,86,0.349,0.337,-10.671,0.29,0.172,0.0365,142.01,sad
724YXkrlOINBst64isK3KP,ATTITUDE (FEAT. CHARLIE WILSON & CASH COBAIN),"Don Toliver, Charlie Wilson, Cash Cobain",US,63,0.643,0.678,-5.505,0.0175,0.0,0.468,155.063,neutral
7lQ8MOhq6IN2w8EYcFNSUk,Without Me,Eminem,GB,83,0.908,0.669,-2.827,0.00286,0.0,0.662,112.238,love/romance
1YvT4ml5LQM8ZYcLvqsAkD,Remember Him That Way,Luke Combs,US,63,0.532,0.689,-8.12,0.405,4.39e-05,0.525,171.904,neutral
7FhwM9XJeuVHbmpOcuZxxs,نص سيطو مني ( احنا صحاب بلادنا ),Essam Sasa,EG,50,0.846,0.774,-3.022,0.372,0.0,0.65,106.99,energetic
3FdV0iO6fskyPeYnrMsKPM,وسط دموع وجراح,Essam Sasa,EG,50,0.805,0.78,-3.463,0.498,0.0,0.813,109.984,happy
49wxfOZlds7hsfVtnPLfya,تكبيرات العيد الحرم المكي,Mahmoud Fadl,EG,30,0.382,0.216,-6.536,0.882,0.0,0.441,138.124,calm
7KWqfXjwdagIi5KuYduDVk,خوجه في الجنب - وانا علي البحر ازماله بتمشي متجوزيني بنتك يا حماتي,Fares Sokar - فارس سكر,EG,50,0.882,0.959,-0.228,0.0713,1.57e-06,0.905,117.012,happy
2nRMW95dnOILirpjbksLTs,Never Let Go,Jung Kook,worldwide,83,0.664,0.773,-4.32,0.048,1.49e-05,0.173,129.884,energetic
3WOiSsqfXPZAtGTr2PFj6S,YAZMEELY,Muhab,EG,56,0.706,0.467,-9.396,0.575,0.0,0.224,100.045,neutral
4hGLX2kT2Ayrw0Uh2oQp0J,6 In the Morning (feat. Nate Dogg),"Flex (UK), Nate Dogg",GB,64,0.793,0.658,-9.306,0.00323,0.911,0.393,131.985,neutral
4tKWw3ClrkgYC6KMtuXuD6,ALANKE (Freedom Music),"Abyusif, Freek, Big Moe",EG,49,0.574,0.734,-8.718,0.099,0.000965,0.627,172.042,neutral
7mOC6phfrfz3jfigg1aGsE,Wanna Be (with Megan Thee Stallion),"GloRilla, Megan Thee Stallion",US,77,0.919,0.629,-5.17,0.0226,0.0,0.407,135.05,neutral
3QAzsIzgCOJlbCbAwr7LzI,Shar3 El Gharam,G. Oka,EG,43,0.76,0.76,-4.356,0.69,0.00026,0.647,134.94,energetic
48lxT5qJF0yYyf2z4wB4xW,Pedro,"Jaxomy, Agatino Romero, Raffaella Carrà",worldwide,86,0.788,0.936,-6.294,0.0229,1.3e-06,0.844,151.019,happy
2KslE17cAJNHTsI2MI0jb2,Standing Next to You,Jung Kook,worldwide,89,0.711,0.809,-4.389,0.0447,0.0,0.816,106.017,happy
62fqMvguJbsSs9HKhhRfuS,Talk talk,Charli xcx,GB,0,0.579,0.892,-5.636,0.0455,0.0,0.639,130.146,neutral
6TGd66r0nlPaYm3KIoI7ET,THE GREATEST,Billie Eilish,GB,89,0.407,0.192,-10.99,0.637,3.33e-06,0.159,128.173,sad
3QpDKVHmf9RDQkJbAUNWzI,Digitando,Gustavo Moura & Rafael,worldwide,89,0.662,0.669,-5.626,0.618,0.0,0.636,107.071,neutral
6IwmDRpswDujeciIBTiEOL,love hotel,leftovermax,worldwide,100,0.538,0.643,-14.373,0.000452,0.884,0.222,126.004,neutral
1CsMKhwEmNnmvHUuO5nryA,SKINNY,Billie Eilish,GB,89,0.251,0.252,-14.478,0.693,0.00706,0.0395,69.988,sad
4sgMbwl9lXGyHcHmtFYGMm,Supernova,aespa,worldwide,70,0.744,0.747,-4.281,0.00691,2.03e-06,0.368,120.077,energetic
5LhI8m7n8xlQmNe3b7Rwis,Madonna,"Natanael Cano, Oscar Maydon",worldwide,91,0.732,0.873,-5.965,0.0449,0.000803,0.662,128.029,energetic
6RjSXi9cPGroetXeNsWFGL,MTG QUEM NÃO QUER SOU EU,"DJ TOPO, Seu Jorge, Mc Leozin, MC G15",worldwide,83,0.492,0.427,-6.37,0.364,0.00482,0.443,80.492,neutral
6UmKnXmG7VmYqFnmSPOfRj,Get It Sexyy,Sexyy Red,US,67,0.811,0.64,-5.63,0.0957,0.0,0.527,145.031,neutral
0W0iAC1VGlB82PI6elxFYf,Guilty as Sin?,Taylor Swift,US,83,0.626,0.428,-8.374,0.607,0.0,0.487,94.95,neutral
0LMwmV37RCmBO2so0szAFs,Whatever,"Kygo, Ava Max",GB,88,0.58,0.777,-5.69,0.104,0.0,0.589,108.005,neutral
6RjSXi9cPGroetXeNsWFGL,MTG QUEM NÃO QUER SOU EU,"DJ TOPO, Seu Jorge, Mc Leozin",worldwide,83,0.492,0.427,-6.37,0.364,0.00482,0.443,80.492,neutral
1LLUoftvmTjVNBHZoQyveF,THE DINER,Billie Eilish,US,88,0.857,0.386,-9.761,0.243,0.0931,0.661,125.017,neutral
3w0w2T288dec0mgeZZqoNN,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",US,91,0.594,0.811,-5.746,0.189,0.0,0.311,148.144,neutral
05HQf3gXwmAb8WScNvlhEt,عم جيلو ( طب خد ولا انت مبتعرفش تصد ),"Hassan Shakosh, Hamo Bika",EG,53,0.903,0.911,-2.746,0.14,0.0,0.881,115.036,happy
1wFFFzJ5EsKbBWZriAcubN,Family Matters,Drake,CA,87,0.527,0.492,-9.774,0.0047,0.0,0.234,164.005,neutral
2uqYupMHANxnwgeiXTZXzd,Austin,Dasha,worldwide,92,0.756,0.672,-6.743,0.464,3.37e-06,0.739,114.935,happy
7DpUoxGSdlDHfqCYj0otzU,BITTERSUITE,Billie Eilish,US,87,0.521,0.254,-14.409,0.815,0.884,0.153,125.021,sad
3Vp4B9KshEPy72bwY0NJks,Tell Ur Girlfriend,Lay Bankz,GB,20,0.867,0.743,-4.682,0.0943,0.0,0.605,135.06,energetic
2PgjJ90q1zETqCX68dxgyd,Sweet Dreams,Koe Wetzel,US,76,0.71,0.57,-4.99,0.251,0.000306,0.486,75.036,neutral
5Jpz4nv8nA6FIYO5gEyQa2,Alibi (feat. Rudimental),"Ella Henderson, Rudimental",GB,82,0.545,0.793,-3.615,0.191,0.00281,0.411,87.024,neutral
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,GB,90,0.673,0.722,-3.495,0.0856,0.0,0.519,117.187,energetic
02H58MSfVESkKyx4diDgu7,LOST!,RM,worldwide,0,0.771,0.68,-5.63,0.216,3.88e-05,0.336,88.011,neutral
7g4hIeYVk3h5qQXb9RLeXP,Top 10 staTues tHat CriEd bloOd,Bring Me The Horizon,GB,47,0.403,0.919,-4.462,0.00129,0.0,0.241,97.008,neutral
24l3mfIPWVa645a9LEwSHx,YOUtopia,Bring Me The Horizon,GB,47,0.283,0.931,-2.986,0.00317,0.0,0.35,176.082,neutral
6tVahG14lCjexVQnYWKgwF,liMOusIne (feat. AURORA),"Bring Me The Horizon, AURORA",GB,45,0.517,0.915,-3.174,0.00385,0.000648,0.381,122.052,neutral
0hpWmAB3L0OJ3VBeMkOQUu,Kool-Aid,Bring Me The Horizon,GB,43,0.308,0.943,-3.436,0.000201,1.37e-06,0.287,149.758,neutral
3Vevii7qKqrmW8CcyzBHDl,"So Long, London",Taylor Swift,US,85,0.423,0.533,-11.388,0.73,0.00264,0.248,160.218,neutral
6dXIXxMazGdBaCEFcvgCA1,3ereft Eimtek,"Ahmed Santa, Lil Baba",EG,55,0.718,0.585,-7.22,0.801,1.01e-06,0.496,160.082,neutral
0qC4KxOmWoSaMqwj9rHp49,Alo Aleky,Mohammed Saeed,EG,62,0.671,0.41,-8.192,0.921,0.00181,0.51,165.955,neutral
17MhO4CkAL6qWy6jxO9B6a,One Time,Hotvibez,GB,71,0.913,0.483,-10.716,0.204,0.0,0.809,140.879,love/romance
57wp7VFnV8X0pSVnYArGeJ,Whatever She Wants,Bryson Tiller,US,89,0.803,0.512,-6.871,0.128,0.0,0.435,96.02,neutral
2TyixRw1j8Ojuh29akRROH,Fe Einy,Mohammed Saeed,EG,58,0.83,0.252,-14.821,0.936,0.000183,0.498,123.887,calm
0K2ya5lgKahLi8YSe00A0y,Gheyrak Hawel,Muslim,EG,59,0.768,0.97,-4.862,0.279,0.0,0.545,122.99,energetic
0uHrMbMv3c78398pIANDqR,Europapa,Joost,worldwide,87,0.706,0.94,-4.969,0.173,0.000349,0.479,160.068,energetic
5R5ijj7vBugTf5Lnp0qbWk,غيرك حاول,مسلم,EG,34,0.537,0.971,-4.845,0.278,0.0,0.531,122.844,neutral
0KlV4dMk7ciYT4GfMMQhJv,El Waat El Daye3,Mahmoud Abdelaziz,EG,46,0.545,0.649,-6.372,0.22,1.36e-06,0.427,109.925,neutral
1kuGVB7EU95pJObxwvfwKS,vampire,Olivia Rodrigo,GB,89,0.484,0.53,-5.821,0.154,0.0,0.323,136.848,neutral
0KlV4dMk7ciYT4GfMMQhJv,El Waat El Daye3,Lege-Cy,EG,43,0.545,0.649,-6.372,0.22,1.36e-06,0.427,109.925,neutral
4S8PxReB1UiDR2F5x1lyIR,meet the grahams,Kendrick Lamar,US,88,0.479,0.802,-6.252,0.55,0.00045,0.602,74.98,neutral
2XXwLdtuAcE0HSCu61ijAb,My Boy Only Breaks His Favorite Toys,Taylor Swift,US,84,0.596,0.563,-7.362,0.137,0.0,0.481,97.073,neutral
1EjIXKhNHI00ZLMRpS8iz8,The Code,Nemo,worldwide,83,0.542,0.77,-3.852,0.215,0.0,0.489,159.818,neutral
2v1ivOOsgn64g5OywuH55L,The Smallest Man Who Ever Lived,Taylor Swift,US,80,0.426,0.41,-9.083,0.52,0.0,0.263,142.377,neutral
3ZVFcD8Wlw9T9klGqmJf9F,Florida!!! (feat. Florence + The Machine),"Taylor Swift, Florence + The Machine",US,84,0.533,0.573,-7.123,0.178,0.0,0.398,150.088,neutral
3NMrVbIVWT3fPXBj0rNDKG,The Tortured Poets Department,Taylor Swift,US,84,0.604,0.428,-8.441,0.0483,0.0,0.292,110.259,neutral
52eIcoLUM25zbQupAZYoFh,redrum,21 Savage,US,91,0.625,0.733,-8.757,0.00598,0.000983,0.244,172.09,energetic
3eh51r6rFWAlGQRlHx9QnQ,Push Ups,Drake,US,91,0.598,0.696,-4.789,0.0153,0.0,0.209,91.057,neutral
19kHhX6f6EfLU7rcO3RqjO,Back On 74,Jungle,GB,86,0.62,0.761,-7.282,0.207,0.000147,0.194,146.003,energetic
2qU4cGVCZ6CJQ8RjMHvGvp,قمبلة الجيل ( اختي وصحبتي ),"Hamada Magdy, Hassan Shakosh",EG,63,0.951,0.878,-1.737,0.0673,4.1e-05,0.94,110.006,happy
22VHOlVYBqytsrAqV8yXBK,Dial Drunk (with Post Malone),"Noah Kahan, Post Malone",CA,85,0.669,0.606,-7.193,0.124,0.0,0.69,112.108,love/romance
5P1lXXSESjRau7dg9l6egg,Hayaty Msh Tamam,Ramy Sabry,EG,59,0.78,0.657,-5.503,0.299,3.79e-05,0.719,99.984,happy
7Mts0OfPorF4iwOomvfqn1,So High School,Taylor Swift,US,88,0.366,0.866,-4.514,0.0274,3.07e-06,0.293,176.07,neutral
5TswDbxMnxptgFTf6ZxvXQ,Rim Tim Tagi Dim,Baby Lasagna,GB,79,0.587,0.872,-6.7,0.00218,0.000937,0.577,128.037,neutral
3uwYsiS1nnYDfVQMBbdX2B,ايويا يا حبيبتي وحشتيني,Eslam Kabonga,EG,64,0.883,0.888,-1.012,0.331,0.0,0.827,107.015,happy
1dhMTsEZz6ZEquGvmzVoHn,The Alchemy,Taylor Swift,US,80,0.64,0.421,-8.802,0.422,0.0,0.353,100.056,neutral
2RNut2tMgGnggdKCxzLLNM,Come back to me,RM,worldwide,74,0.623,0.462,-7.82,0.397,0.0115,0.344,73.007,neutral
4sNG6zQBmtq7M8aeeKJRMQ,Brazil,Declan McKenna,GB,83,0.687,0.617,-5.213,0.0941,1.27e-05,0.665,121.079,love/romance
4bz8Z7squfs2Yji2DwoujR,Asking,"Sonny Fodera, MK, Clementine Douglas",GB,76,0.477,0.854,-5.274,0.0213,1.67e-05,0.395,126.965,neutral
5oYVxFt2k4SkVp6wzVsFWN,"Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)","Sevdaliza, Villano Antillano, Tokischa",worldwide,86,0.767,0.72,-6.577,0.0877,0.00105,0.552,139.995,energetic
1uxiaf3DUS4vpOqNGu4MzL,LA DURANGO,"Peso Pluma, Junior H, Eslabon Armado",US,0,0.737,0.726,-7.29,0.689,0.0,0.889,127.926,happy
6RSG1dKPV5gEvILwJb4QtS,loml,Taylor Swift,US,82,0.423,0.272,-12.56,0.858,0.0,0.195,78.539,sad
3Sz8P5ZFLARe2oJeb0qsyb,MILLION DOLLAR BABY (VHS),Tommy Richman,US,82,0.804,0.731,-6.88,0.104,2.11e-06,0.663,138.014,energetic
69phA1R4gmQsBFRQ3INW8C,ONE CALL,Rich Amiri,US,86,0.65,0.539,-7.281,0.00617,2.67e-05,0.253,158.105,neutral
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),"Kendrick Lamar, SZA",US,87,0.695,0.633,-4.946,0.0612,0.000195,0.557,96.782,neutral
6dpLxbF7lfCAnC9QRTjNLK,Home,Good Neighbours,GB,88,0.583,0.676,-4.44,0.0289,0.0634,0.134,77.002,neutral
5EWf240yQq0JhlkMBSPyBN,Gata Only (Mashup),Dj Agus Lima,worldwide,0,0.782,0.521,-8.202,0.395,7.44e-06,0.737,100.001,love/romance
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,US,86,0.908,0.621,-6.638,0.000282,5.39e-05,0.421,150.011,neutral
7sTyAjxDXq9afwfSQy6D0s,Bandit,Don Toliver,US,86,0.686,0.733,-5.268,0.00567,0.0,0.141,130.095,energetic
2qU4cGVCZ6CJQ8RjMHvGvp,قمبلة الجيل ( اختي وصحبتي ),"Hassan Shakosh, حمادة مجدي",EG,61,0.951,0.878,-1.737,0.0673,4.1e-05,0.94,110.006,happy
3fO566xJgwxIa3qGCGBvIC,Fresh Out The Slammer,Taylor Swift,US,81,0.33,0.483,-9.394,0.624,0.0,0.34,87.115,neutral
00TO3hVgOAgfKrRjrKEZxx,7ALA,Afroto,EG,58,0.447,0.54,-12.572,0.578,0.000586,0.499,97.747,neutral
5b5cPscqVEMChvDqscVw26,Training Season,Dua Lipa,worldwide,65,0.812,0.587,-4.483,0.0349,2.64e-06,0.664,123.041,love/romance
4tKGFmENO69tZR9ahgZu48,Murder On The Dancefloor,Sophie Ellis-Bextor,GB,87,0.73,0.849,-5.281,0.00234,2.57e-05,0.887,117.308,happy
4bya2rNB4cyEkLNYqGJRwv,وهي ذكريات,Amr Diab,EG,43,0.535,0.49,-9.528,0.595,1.08e-05,0.236,153.605,neutral
7b6sWLSnbZhSIeqNGrJ4py,These Walls,Dua Lipa,worldwide,48,0.731,0.725,-5.117,0.0361,2.49e-05,0.739,123.01,happy
1kcwpPDQnqEqmezzXdJTCP,imgonnagetyouback,Taylor Swift,US,88,0.784,0.391,-9.471,0.608,0.0,0.15,110.007,sad
62E2nR0od0M5HYxuYLaDz7,The Black Dog,Taylor Swift,US,88,0.527,0.27,-10.855,0.707,0.0,0.23,154.042,sad
2h3MDMf8sd9s4XIzpTBIjX,I Can Fix Him (No Really I Can),Taylor Swift,US,80,0.661,0.257,-13.961,0.768,1.72e-06,0.318,106.896,calm
7fPyCCiXVwbzPQ1MtoUChl,Hide Away,Daya,CA,78,0.884,0.826,-3.672,0.222,2.29e-06,0.465,94.997,energetic
1UlhrRvYzbHEyugEDspXUB,Clara Bow,Taylor Swift,US,79,0.686,0.318,-11.046,0.636,0.00144,0.214,104.088,sad
18WFFUIsewmA8g31KAeo3e,The Prophecy,Taylor Swift,US,88,0.421,0.525,-10.359,0.825,2.67e-06,0.535,167.927,neutral
11dHZLY9Rfz8mPnydmSzwY,لما تضلم,Eldab3,EG,4,0.91,0.261,-13.05,0.173,0.0224,0.304,94.01,neutral
5Bedn0svl0ZD7RGmJkmKKw,How Did It End?,Taylor Swift,US,87,0.476,0.389,-8.886,0.797,0.000915,0.255,83.664,sad
4EF6IyONolQy0bIQXm2EmX,The Albatross,Taylor Swift,US,87,0.479,0.48,-8.889,0.68,0.0,0.308,171.962,neutral
3hlGuz3loYoLfI3bpwieWq,I Hate It Here,Taylor Swift,US,86,0.378,0.564,-7.107,0.763,0.0,0.267,104.977,neutral
7hxpyCikuBXzH4mAXwrFI7,سبب فرحتي,"Assala Nasri, Ahmed Saad",EG,33,0.527,0.433,-4.837,0.851,0.0,0.428,120.27,neutral
4y5cWLlxJzEumBAdGzdY5s,Lelly Yah - Remastered,Marwan Pablo,EG,55,0.776,0.633,-6.448,0.165,0.0,0.388,119.962,neutral
0dEAiKNbHt4mrjjoiL0loc,Corazón de Piedra,Xavi,worldwide,91,0.834,0.763,-5.475,0.0354,2.33e-06,0.633,134.844,energetic
0R6NfOiLzLj4O5VbYSJAjf,La Diabla,Xavi,worldwide,93,0.751,0.819,-4.372,0.255,0.0,0.697,131.842,energetic
5UrNvwWNKGhpfuI6c1kH58,La fin du show,Les Cowboys Fringants,CA,59,0.328,0.629,-5.443,0.0703,1.17e-06,0.293,104.072,neutral
7ogK4lJDVDMU6A6vYR5rvD,thanK you aIMee,Taylor Swift,US,87,0.619,0.533,-7.994,0.613,0.0,0.287,95.956,neutral
7AVngULvj8UIiF4TvM2zFt,يلا نلعبو جوله,"حوده بوده, اسلام كابونجا",EG,58,0.84,0.809,-2.794,0.16,0.0,0.833,115.134,happy
1rmEsOezwf2lmIZTMAO5Ag,Chloe or Sam or Sophia or Marcus,Taylor Swift,US,86,0.508,0.45,-8.495,0.779,0.0,0.266,69.993,neutral
1Zai5UJ2di3qEuR2HeT2s8,I Look in People's Windows,Taylor Swift,US,85,0.762,0.268,-11.429,0.692,0.0,0.382,90.835,calm
2913xXOVAIDAqxzV2g4VcU,The Bolter,Taylor Swift,US,84,0.447,0.588,-7.95,0.6,0.0,0.569,183.669,neutral
3zMDGj4D8ogaYgAIZPeU7S,Peter,Taylor Swift,US,84,0.348,0.394,-8.258,0.767,0.0,0.264,178.199,sad
0g4fMVo4JjwnIpTfFfLdxS,Cassandra,Taylor Swift,US,84,0.582,0.599,-9.811,0.82,0.0,0.518,140.015,neutral
4e7lA8xFXF1Fw7v2nZqtro,Sabb Farhety,"Assala Nasri, Ahmed Saad",EG,58,0.567,0.433,-4.838,0.857,0.0,0.413,120.084,neutral
1DTRUYVd8rYpla9hhVVwjo,The Manuscript,Taylor Swift,worldwide,0,0.493,0.259,-11.743,0.897,3.55e-06,0.437,94.682,calm
2CnjDMdpRjlWv04Xk3s6MW,Robin,Taylor Swift,worldwide,0,0.462,0.381,-10.548,0.775,0.000516,0.149,138.194,sad
6rtEzZyFomFPjpSPymcebO,PUSH UPS,Staredd,US,12,0.663,0.624,-6.593,0.0182,0.0,0.205,121.17,neutral
2DbV9TSdeGr5FobCFDRzvq,"Natanael Cano: Bzrp Music Sessions, Vol. 59","Bizarrap, Natanael Cano",worldwide,87,0.474,0.72,-7.986,0.0833,0.0,0.715,166.737,happy
2o1pb13quMReXZqE7jWsgq,intro (end of the world),Ariana Grande,worldwide,90,0.501,0.373,-9.488,0.671,0.0,0.38,84.682,calm
7iUtQNMRB8ZkKC4AmEuCJC,LA FALDA,Myke Towers,worldwide,93,0.8,0.738,-4.26,0.372,0.00877,0.267,103.008,energetic
7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,"Bad Bunny, Feid",worldwide,92,0.911,0.778,-2.248,0.0887,2.16e-05,0.345,96.057,energetic
7sVbKoBdhXtYCEOO6qC1SN,We Still Don't Trust You,"Future, Metro Boomin, The Weeknd",US,84,0.714,0.581,-6.0,0.0614,0.0411,0.421,109.998,neutral
6tNgRQ0K2NYZ0Rb9l9DzL8,obsessed,Olivia Rodrigo,US,90,0.683,0.587,-5.094,0.0219,0.0,0.697,119.985,love/romance
0hKtu53OlIFXVuYkZwcn3o,Cinderella,"Future, Metro Boomin, Travis Scott",US,90,0.876,0.412,-7.74,0.431,0.0,0.15,130.052,neutral
3SAga35lAPYdjj3qyfEsCF,Feel It - From The Original Series “Invincible”,d4vd,US,85,0.622,0.597,-5.78,0.0357,0.0,0.492,120.433,neutral
3cBsEDNhFI9E82vPj3kvi3,Wasted On You,Morgan Wallen,US,85,0.505,0.657,-5.24,0.373,0.00107,0.252,196.0,neutral
6rjuKpPydT2SxN15TZpV7r,500lbs,Lil Tecca,US,84,0.722,0.785,-5.451,0.0942,0.0,0.529,122.986,energetic
7ueuqvQkKA9k1Pys0hB5br,Praise Jah In The Moonlight,YG Marley,GB,63,0.66,0.727,-4.028,0.128,1.31e-05,0.418,125.023,energetic
1ACA277B6f46DYCgZW8di3,if u think i'm pretty,Artemas,GB,86,0.535,0.622,-5.771,0.541,0.0209,0.457,143.533,neutral
6XpEm7VJ7TZxZTawH8BCSW,Jump,"Tyla, Gunna, Skillibeng",GB,80,0.71,0.714,-3.287,0.0346,9.69e-06,0.647,99.833,energetic
4O2rRsoSPb5aN7N3tG6Y3v,Northern Attitude,Noah Kahan,CA,80,0.512,0.636,-8.087,0.113,3.8e-05,0.312,121.431,neutral
1njlnn8ZKHI77Pe9szIONR,SHEESH,BABYMONSTER,worldwide,86,0.774,0.728,-5.079,0.113,0.0,0.461,140.041,energetic
3wmnP7CY38ajyGfZUZ6vce,Forget About Us,Perrie,GB,72,0.599,0.81,-2.46,0.0861,0.0,0.774,139.961,happy
0jcw8cJf3TNMZN0BXlueML,Hell N Back (feat. Summer Walker),"Bakar, Summer Walker",GB,70,0.576,0.679,-4.34,0.283,6.71e-05,0.682,210.224,love/romance
3vPePoOiJnSDLyqD3Hvrcr,يا قلبي لا محبتكش ( لماذا قلبي نبضو قل ),"Kimo Eldeeb, Essam Sasa",EG,56,0.644,0.807,-2.198,0.544,0.0,0.505,94.893,energetic
5JRYVSZ6K2jY0kznYBmoqr,Wind Up Missin' You,Tucker Wetmore,CA,79,0.566,0.734,-5.631,0.523,0.0,0.619,171.829,neutral
19QZmE8ctW3y569h1TkL5W,Amar,Muhab,EG,57,0.449,0.438,-12.048,0.76,0.0,0.584,127.875,neutral
